"","ccode","year","country","class_income","class_reg","class_subreg","class_opec","class_hipc","class_ldc","class_reg2","class_dev","rev2_gov_nonresrev_gdp","rev2_gs","rev2_vat","rev2_cit","rev2_trade","rev2_pit","rev_resrev_gdp","rev_resrev_govrev","rent_min","rent_coal","rent_gas","rent_oil","rev2_gov_resrev_gdp","rev2_gov_rev_gdp","rev_source","eiti_sector","eiti__stream","eiti_inkind","eiti_companies","eiti_government","eiti_numcom","corr_cpi","corr_estimate","corr_rank","econ_gdpcon","econ_gdpcur","econ_gdpconpc","econ_gdpcurpc","econ_tva","econ_tax","econ_govrev","econ_govexp","econ_invtotal","econ_invfdi","econ_eiva","rent_res_total_gdp","gov_take_ratio","eprod_gas","eprod_oil","eprod_coal","eprod_oilper","eprod_gasper","eprod_coalper","prod_total","prod_indus","prod_ironferr","prod_fuels","prod_nfm","prod_prec"
"174","COL","2000","Colombia","Upper middle income","Latin America and the Caribbean","South America","0","0","0","Latin America & Caribbean","Emerging ",20.89155,4.4,4.300868,NA,0.9972183,NA,2.489055,23.380605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.41,41,1.23e+11,99886577576,3074.317626,2503.549492,92700603132,NA,23.489,26.426,14.896,2436.459923,7.01,0,NA,5.352591334,36.28311688,38.24,1.002357395,0.245876281,0.813381885,NA,NA,NA,NA,NA,NA
"175","COL","2001","Colombia","Upper middle income","Latin America and the Caribbean","South America","0","0","0","Latin America & Caribbean","Emerging ",22.39541,4.8,4.1,NA,1.089422,0.3,2.107739,24.503149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25e+11,98203544965,3074.983417,2421.272646,91043001162,11.08890375,24.638,27.538,16.032,2541.942612,5.46,0,NA,5.556499575,31.81240981,43.91,0.878820926,0.248049153,0.892859926,NA,NA,NA,NA,NA,NA
"176","COL","2002","Colombia","Upper middle income","Latin America and the Caribbean","South America","0","0","0","Latin America & Caribbean","Emerging ",22.44607,4.2,3.6,NA,1.036808,0,1.914133,24.360203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.24,50,1.28e+11,97933392356,3101.68674,2376.083803,90586082539,9.895810829,24.463,27.897,17.252,2133.698124,5.41,0,NA,5.607476636,30.44300144,39.48,0.84499979,0.246048573,0.795808607,NA,NA,NA,NA,NA,NA
"177","COL","2003","Colombia","Upper middle income","Latin America and the Caribbean","South America","0","0","0","Latin America & Caribbean","Emerging ",22.54913,7.2,4.7,NA,0.8609679,0,2.527565,25.076695,0.48117788,0,0.90492559,4.965747706,1.7818086,7.0828318,"Mining and Hydrocarbons",NA,NA,NA,NA,NA,NA,NA,-0.17,52,1.33e+11,94684582573,3172.741285,2261.283608,87237964959,11.25882413,25.148,27.837,18.682,1720.493455,6.45,6.351851176,0.280518001859431,5.465,28.49422799,50.03,0.763047406,0.23091377,0.94135922,NA,NA,NA,NA,NA,NA
"178","COL","2004","Colombia","Upper middle income","Latin America and the Caribbean","South America","0","0","0","Latin America & Caribbean","Emerging ",22.32716,5.8,5.2,NA,0.8963137,3.8,2.815319,25.142479,0.67845728,0.723963651,0.83834776,5.374687231,1.7560106,6.8323528,"Mining and Hydrocarbons",NA,NA,NA,NA,NA,NA,NA,-0.1,55,1.4e+11,1.17e+11,3290.427523,2752.913454,1.07e+11,10.53214594,25.157,26.421,19.441,3015.635874,6.74,7.615455922,0.230585091422712,5.71501363,27.9010303,53.65,0.714395649,0.235256407,0.937190217,NA,NA,NA,NA,NA,NA
"179","COL","2005","Colombia","Upper middle income","Latin America and the Caribbean","South America","0","0","0","Latin America & Caribbean","Emerging ",22.65721,6.5,6,NA,0.8580559,4.8,3.037414,25.694624,0.714331116,0.362510522,1.132069015,6.251912436,2.0258352,7.4248593,"Mining and Hydrocarbons",NA,NA,NA,NA,NA,NA,NA,-0.12,52,1.47e+11,1.47e+11,3392.924413,3392.924413,1.34e+11,12.81286442,25.701,25.715,20.221,10251.967,7.2,8.460823089,0.239437130251997,6.027751226,27.71270765,59.064,0.702822073,0.24018661,0.976283708,NA,NA,NA,NA,NA,NA
"180","COL","2006","Colombia","Upper middle income","Latin America and the Caribbean","South America","0","0","0","Latin America & Caribbean","Emerging ",23.80119,5.1,4.5,NA,2.306535,4,3.429399,27.230589,1.246995655,0.381397807,0.978777713,6.876518006,2.357918,8.6752915,"Mining and Hydrocarbons",NA,NA,NA,NA,NA,NA,NA,-0.1,55,1.56e+11,1.63e+11,3565.886389,3712.785525,1.48e+11,11.83207831,27.284,28.276,22.403,6655.995,7.64,9.483689181,0.248628772516496,6.325417953,27.87871429,65.6,0.703420835,0.243297907,1.031713977,NA,NA,NA,NA,NA,NA
"181","COL","2007","Colombia","Upper middle income","Latin America and the Caribbean","South America","0","0","0","Latin America & Caribbean","Emerging ",24.15581,6.3,5.3,NA,NA,4,3.030196,27.186006,1.285115457,0.780248472,0.757889034,5.933773149,2.49693,9.4819805,"Mining and Hydrocarbons",NA,NA,NA,NA,NA,NA,3.8,-0.19,53,1.67e+11,2.08e+11,3755.671308,4663.542864,1.89e+11,13.60423691,27.18,28.027,23.027,9048.748,7,8.757026112,0.285134470088925,6.786593862,27.99065625,69.9,0.708560341,0.255474944,1.060789977,106438356,1042601,381269,98860900,1259,26773
"182","COL","2008","Colombia","Upper middle income","Latin America and the Caribbean","South America","0","0","0","Latin America & Caribbean","Emerging ",23.87948,8.6,5.5,NA,NA,4.1,2.721064,26.600544,0.647913257,2.427810153,1.02604856,7.715531331,3.0553957,11.5196886,"Mining and Hydrocarbons",NA,NA,NA,NA,NA,NA,3.8,-0.22,50,1.73e+11,2.44e+11,3832.49512,5405.10124,2.23e+11,12.20453189,26.386,26.638,23.487,10596.35883,8.21,11.817303301,0.258552702099255,8.152398462,31.0730303,73.5,0.778423166,0.295744139,1.077357396,114268814,1091423,290873,105502140,1574,44853
"183","COL","2009","Colombia","Upper middle income","Latin America and the Caribbean","South America","0","0","0","Latin America & Caribbean","Emerging ",23.1695,8.2,5,NA,NA,4.6,3.531167,26.700667,0.721398686,0.898677388,0.598039069,5.197873861,4.1995856,16.1913175,"Mining and Hydrocarbons",NA,NA,NA,NA,NA,NA,3.7,-0.31,49,1.76e+11,2.34e+11,3840.544637,5116.745989,2.15e+11,11.8075744,26.727,29.522,22.44,7137.44211,6.97,7.415989004,0.566288002548932,9.455209166,35.32020202,72.807412,0.907837783,0.352874737,1.054985694,118147310,1063996,198348,108493700,1706,59594
"184","DZA","1992","Algeria","Upper middle income","Africa","Northern Africa","1","0","0","Middle East & North Africa","Developing",10.74713,4.503583,NA,0.7536988,NA,1.860985,18.73087,29.478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67152543077,48003297249,2438.793347,1743.346069,44335043076,NA,29.478,28.727,27.58,30,NA,0,NA,49.81,56.63,NA,1.772284909,2.730324075,NA,NA,NA,NA,NA,NA,NA
"185","DZA","1993","Algeria","Upper middle income","Africa","Northern Africa","1","0","0","Middle East & North Africa","Developing",11.35568,4.555694,NA,1.008641,NA,1.933228,15.54981,26.90549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65742339165,49946456681,2334.802418,1773.820483,46245450986,NA,26.905,32.821,24.099,NA,NA,0,NA,50.487,56.67,NA,1.774004456,2.716568709,NA,NA,NA,NA,NA,NA,NA
"186","DZA","1994","Algeria","Upper middle income","Africa","Northern Africa","1","0","0","Middle East & North Africa","Developing",11.86544,4.429878,NA,1.281431,NA,1.599435,17.32374,29.18918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65150660372,42542573602,2265.893267,1479.600215,39048462849,NA,29.189,31.054,29.488,NA,NA,0,NA,46.458,56.378,NA,1.737929986,2.467449606,NA,NA,NA,NA,NA,NA,NA
"187","DZA","1995","Algeria","Upper middle income","Africa","Northern Africa","1","0","0","Middle East & North Africa","Developing",12.07197,4.981072,NA,1.124195,NA,1.547639,17.89576,29.96773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67626382084,41764054035,2306.850214,1424.642484,37972852047,NA,29.968,29.381,30.17,NA,27.91,0,NA,52.834,56.596,NA,1.722294336,2.765441094,NA,NA,NA,NA,NA,NA,NA
"188","DZA","1996","Algeria","Upper middle income","Africa","Northern Africa","1","0","0","Middle East & North Africa","Developing",11.87424,5.039299,NA,1.335409,NA,1.292607,20.23316,32.1074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.48,33,70399062720,46941496308,2358.806235,1572.831937,43122249456,NA,32.107,28.195,26.473,270,31.79,0,NA,56.109,59.342,NA,1.753505827,2.805238747,NA,NA,NA,NA,NA,NA,NA
"189","DZA","1997","Algeria","Upper middle income","Africa","Northern Africa","1","0","0","Middle East & North Africa","Developing",12.02044,5.325157,NA,1.477232,NA,1.466801,21.31062,33.33106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71173452359,48177861891,2345.439426,1587.646138,44353372362,NA,33.331,30.401,22.44,260,33.37,0,NA,64.629,60.326,NA,1.730555083,3.223745168,NA,NA,NA,NA,NA,NA,NA
"190","DZA","1998","Algeria","Upper middle income","Africa","Northern Africa","1","0","0","Middle East & North Africa","Developing",12.31957,5.47361,NA,1.609969,NA,1.502567,15.04354,27.36311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.97,15,74803300996,48187780126,2427.068307,1563.500973,44118928863,NA,27.363,30.939,27.146,606.6,25.37,0,NA,68.928,61.779,NA,1.739859692,3.358719753,NA,NA,NA,NA,NA,NA,NA
"191","DZA","1999","Algeria","Upper middle income","Africa","Northern Africa","1","0","0","Middle East & North Africa","Developing",11.78231,5.033249,NA,1.353057,NA,1.09199,18.16597,29.94828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77197007776,48640613515,2468.227384,1555.191033,44283055074,NA,29.948,31.843,28.717,291.6,30.16,0,NA,77.407,63.93,NA,1.833458934,3.679561278,NA,NA,NA,NA,NA,NA,NA
"192","DZA","2000","Algeria","Upper middle income","Africa","Northern Africa","1","0","0","Middle East & North Africa","Developing",8.849529,4.000233,NA,1.142958,0.70977,0.8463664,29.42272,38.272249,0.043326679,0,18.47399628,13.74102582,29.5994047,76.8775516,"Hydrocarbons",NA,NA,NA,NA,NA,NA,NA,-0.95,14,78895342490,54790058957,2487.286034,1727.333251,51803080377,NA,38.272,28.571,25.013,280.1,42.1,32.258348779,0.917573459905953,75.971,66.787,NA,1.845057677,3.489798827,NA,NA,NA,NA,NA,NA,NA
"193","DZA","2001","Algeria","Upper middle income","Africa","Northern Africa","1","0","0","Middle East & North Africa","Developing",11.30191,4.240259,NA,1.253105,1.26994,1.076625,23.68898,34.99089,0.037335084,0,16.51887458,11.0480275,23.689054,67.7004457,"Hydrocarbons",NA,NA,NA,NA,NA,NA,NA,NA,NA,82534408893,54744716706,2567.150874,1702.780079,52349014980,NA,34.991,31.251,26.754,1107.9,36.47,27.604237164,0.858167311752198,70.416,65.751,NA,1.816377792,3.1434591,NA,NA,NA,NA,NA,NA,NA
"194","DZA","2002","Algeria","Upper middle income","Africa","Northern Africa","1","0","0","Middle East & North Africa","Developing",13.16393,4.940259,NA,1.316662,2.83336,1.164854,22.285,35.44893,0.037022966,NA,12.07727056,12.21771988,22.2897961,62.8647202,"Hydrocarbons",NA,NA,NA,NA,NA,NA,NA,-0.94,21,87156335791,56760288962,2675.725212,1742.55761,53617173798,NA,35.449,34.285,30.804,1065,35.51,24.332013406,0.916068708662785,72.33,70.894,NA,1.967789387,3.173743633,NA,NA,NA,NA,NA,NA,NA
"195","DZA","2003","Algeria","Upper middle income","Africa","Northern Africa","1","0","0","Middle East & North Africa","Developing",11.37535,4.45363,3.3,1.230566,2.71558,1.204844,25.70245,37.0778,0.041413137,NA,17.49918861,14.5981264,25.72606,69.3205993,"Hydrocarbons",NA,NA,NA,NA,NA,NA,NA,-0.67,30,93431591968,67863832648,2830.965084,2056.265303,64523937161,NA,37.078,32.202,30.337,633.7,38.54,32.138728147,0.800469137494522,74.546,79.005,NA,2.115676212,3.14980749,NA,NA,NA,NA,NA,NA,NA
"196","DZA","2004","Algeria","Upper middle income","Africa","Northern Africa","1","0","0","Middle East & North Africa","Developing",10.4737,4.455067,3.4,1.147164,2.2007,1.258947,25.54349,36.01719,0.04696263,NA,14.996289,17.04515043,25.5985104,70.9066368,"Hydrocarbons",NA,NA,NA,NA,NA,NA,NA,-0.63,28,97449150423,85324997370,2912.290299,2549.957193,81335519597,NA,36.024,30.765,33.305,881.9,40.77,32.08840206,0.797749615332512,73.808,83.551,NA,2.139292715,3.038278828,NA,NA,NA,NA,NA,NA,NA
"197","DZA","2005","Algeria","Upper middle income","Africa","Northern Africa","1","0","0","Middle East & North Africa","Developing",9.644499,4.083016,3.2,1.091808,1.82443,1.13126,31.1122,40.756699,0.083463133,NA,21.11812527,21.60786842,31.1863733,76.3201039,"Hydrocarbons",NA,NA,NA,NA,NA,NA,NA,-0.42,41,1.03e+11,1.03e+11,3038.748713,3038.748713,99055712693,NA,40.765,27.136,31.334,1081.1,47.56,42.809456823,0.728492618557231,79.398,86.43767,NA,2.192146044,3.163756392,NA,NA,NA,NA,NA,NA,NA
"198","DZA","2006","Algeria","Upper middle income","Africa","Northern Africa","1","0","0","Middle East & North Africa","Developing",9.846916,4.005293,3,NA,1.34792,1.127655,32.87202,42.718936,0.135848094,NA,17.57757631,23.07750843,32.8497993,76.8975057,"Hydrocarbons",NA,NA,NA,NA,NA,NA,NA,-0.49,38,1.05e+11,1.17e+11,3041.480757,3391.367826,1.14e+11,40.750393,42.748,28.825,29.946,1795.4,48.51,40.790932834,0.805321109808479,76.0203,86.202,NA,2.175002842,2.924009136,NA,NA,NA,NA,NA,NA,NA
"199","DZA","2007","Algeria","Upper middle income","Africa","Northern Africa","1","0","0","Middle East & North Africa","Developing",9.768476,3.733199,3.3,NA,1.43052,1.341804,29.85941,39.627886,0.133195393,NA,14.96243041,22.01059657,30.0530829,75.8382255,"Hydrocarbons",NA,NA,NA,NA,NA,NA,3,-0.52,36,1.09e+11,1.35e+11,3092.039129,3845.847296,1.33e+11,37.43101167,39.372,33.248,34.388,1661.8,46.6,37.106222373,0.809920303875176,76.3443,86.482,NA,2.189220392,2.873909376,NA,157350836,2198501,1070335,86566500,0,282
"200","DZA","2008","Algeria","Upper middle income","Africa","Northern Africa","1","0","0","Middle East & North Africa","Developing",10.34667,3.958859,3.5,NA,1.49976,1.414807,36.86737,47.21404,0.466478853,NA,17.51888457,23.08234119,37.1900526,78.7690558,"Hydrocarbons",NA,NA,NA,NA,NA,NA,3.2,-0.56,34,1.11e+11,1.71e+11,3098.409819,4786.51807,1.69e+11,45.2529353,46.859,37.837,37.493,2593,47.55,41.067704613,0.905579041985889,77.2371,85.62017633,NA,2.144905986,2.801926296,NA,158091996,2710415,1121580,85705800,0,761
"201","DZA","2009","Algeria","Upper middle income","Africa","Northern Africa","1","0","0","Middle East & North Africa","Developing",12.18523,4.7183,4.3,NA,1.43592,1.802557,24.04464,36.22987,0.158039918,NA,9.509141142,15.51521008,24.044719,65.647092,"Hydrocarbons",NA,NA,NA,NA,NA,NA,2.8,-0.55,34,1.13e+11,1.37e+11,3094.101258,3771.284844,1.34e+11,35.14290262,36.736,42.181,46.809,2746.4,47.55,25.18239114,0.954822711883269,71.595,77.18851655,NA,1.983982189,2.671973336,NA,144841994,2609213,705780,77926600,0,1198
"202","GAB","1992","Gabon","Upper middle income","Africa","Middle Africa","0","0","0","Sub-Saharan Africa","Developing",NA,3.6,NA,1.4,NA,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6935500411,5592390833,6943.673114,5598.980833,NA,NA,22.646,27.77,27.07,126.94,NA,0,NA,NA,14.452,NA,0.45228786,NA,NA,NA,NA,NA,NA,NA,NA
"203","GAB","1993","Gabon","Upper middle income","Africa","Middle Africa","0","0","0","Sub-Saharan Africa","Developing",12.68728,3.6,NA,1.2,NA,1.7,10.3,22.98728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7209213749,4378645081,7029.545594,4269.520409,NA,NA,22.525,28.128,26.611,-113.716,NA,0,NA,NA,15.223,NA,0.476542612,NA,NA,NA,NA,NA,NA,NA,NA
"204","GAB","1994","Gabon","Upper middle income","Africa","Middle Africa","0","0","0","Sub-Saharan Africa","Developing",9.000216,3.2,NA,1.1,NA,1.4,14.9,23.900216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7476874182,4190819347,7102.083055,3980.747348,NA,NA,23.419,25.019,25.726,-99.6029,NA,0,NA,NA,16.837,NA,0.51902386,NA,NA,NA,NA,NA,NA,NA,NA
"205","GAB","1995","Gabon","Upper middle income","Africa","Middle Africa","0","0","0","Sub-Saharan Africa","Developing",14.59918,4.2,4.234076,1.7,NA,1.4,15,29.59918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7848762521,4958845649,7264.164365,4589.496721,NA,NA,29.004,26.238,27.867,-316.6896391,42.94,0,NA,NA,17.756,NA,0.540339569,NA,NA,NA,NA,NA,NA,NA,NA
"206","GAB","1996","Gabon","Upper middle income","Africa","Middle Africa","0","0","0","Sub-Saharan Africa","Developing",10.49617,3.6,3.618511,1.5,NA,1.2,15.5,25.99617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.02,16,8133284010,5694040000,7335.88769,5135.789908,NA,NA,25.474,23.26,23.665,-498.6159765,48.73,0,NA,NA,18.25,NA,0.539272039,NA,NA,NA,NA,NA,NA,NA,NA
"207","GAB","1997","Gabon","Upper middle income","Africa","Middle Africa","0","0","0","Sub-Saharan Africa","Developing",12.51635,4.6,4.634782,2,NA,1.3,20.7,33.21635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8600001728,5326817111,7561.02602,4683.278453,NA,NA,32.549,31.076,37.671,-318.4236271,45.86,0,NA,NA,18.194,NA,0.521926187,NA,NA,NA,NA,NA,NA,NA,NA
"208","GAB","1998","Gabon","Upper middle income","Africa","Middle Africa","0","0","0","Sub-Saharan Africa","Developing",15.78246,5.9,5.856332,2.6,NA,1.5,18.8,34.58246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.87,21,8899095476,4483417313,7628.722467,3843.395824,NA,NA,33.888,47.61,46.703,99.16908494,32.21,0,NA,NA,16.848,NA,0.474484147,NA,NA,NA,NA,NA,NA,NA,NA
"209","GAB","1999","Gabon","Upper middle income","Africa","Middle Africa","0","0","0","Sub-Saharan Africa","Developing",15.41729,4.1,4.120516,1.9,NA,1.3,13,28.41729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8104172845,4662991794,6776.523196,3899.086639,NA,NA,27.847,26.681,28.756,-217.6875389,40.94,0,NA,NA,16.975,NA,0.486828804,NA,NA,NA,NA,NA,NA,NA,NA
"210","GAB","2000","Gabon","Upper middle income","Africa","Middle Africa","0","0","0","Sub-Saharan Africa","Developing",10.89007,4.4,4.402672,1.5,NA,0.7,22.57907,33.46914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5,37,7951573993,5067865503,6488.289522,4135.25406,NA,NA,32.889,21.24,24.396,-42.62643685,51.09,0,NA,NA,13.81887825,NA,0.381760334,NA,NA,NA,NA,NA,NA,NA,NA
"211","GAB","2001","Gabon","Upper middle income","Africa","Middle Africa","0","0","0","Sub-Saharan Africa","Developing",12.17854,4.7,4.720929,1.8,NA,1,21.79246,33.971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8121076102,4712849280,6469.43565,3754.363924,NA,NA,33.382,29.126,33.033,-89.09075779,44.12,0,NA,NA,13.08207934,NA,0.361393719,NA,NA,NA,NA,NA,NA,NA,NA
"212","GAB","2002","Gabon","Upper middle income","Africa","Middle Africa","0","0","0","Sub-Saharan Africa","Developing",13.9901,5,4.97993,2.1,NA,1.8,17.71883,31.70893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.42,40,8099380302,4931503836,6301.460262,3836.796681,NA,NA,31.159,27.218,25.079,36.96333366,42.2,0,NA,NA,12.78248974,NA,0.354800796,NA,NA,NA,NA,NA,NA,NA,NA
"213","GAB","2003","Gabon","Upper middle income","Africa","Middle Africa","0","0","0","Sub-Saharan Africa","Developing",13.97781,5.5,5.486426,1.8,NA,1.7,17.14433,31.12214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.47,40,8299855530,6054883172,6307.743863,4601.604454,NA,NA,30.565,22.395,22.124,206.0788025,42.33,0,NA,NA,13.68125855,NA,0.366370651,NA,NA,NA,NA,NA,NA,NA,NA
"214","GAB","2004","Gabon","Upper middle income","Africa","Middle Africa","0","0","0","Sub-Saharan Africa","Developing",13.8802,5.2,5.181825,2.3,NA,1.6,16.23098,30.11118,NA,NA,NA,NA,NA,NA,NA,"Oil, Gas","Host government's production entitlement, State-owned company production entitlement, Profits/Taxes, Royalties, Dividends, Bonuses","Does not include payments made in-kind",808820000,775990000,NA,NA,-0.76,23,8411572880,7178135606,6244.09233,5328.485186,NA,NA,29.843,22.354,17.759,319.506,46.72,0,NA,NA,13.66867305,NA,0.349981361,NA,NA,NA,NA,NA,NA,NA,NA
"215","GAB","2005","Gabon","Upper middle income","Africa","Middle Africa","0","0","0","Sub-Saharan Africa","Developing",11.86184,4.5,4.456453,1.9,NA,1.4,19.51401,31.37585,NA,NA,NA,NA,NA,NA,NA,"Oil, Gas, Mining","Host government's production entitlement, State-owned company production entitlement, Profits/Taxes, Royalties, Dividends, Bonuses","Does not include payments made in-kind",2411710000,1770640000,17,NA,-0.55,37,8665736618,8665736618,6281.954684,6281.954684,NA,NA,31.116,22.481,14.643,242.335,53.93,0,NA,NA,13.48153215,NA,0.341905183,NA,NA,NA,NA,NA,NA,NA,NA
"216","GAB","2006","Gabon","Upper middle income","Africa","Middle Africa","0","0","0","Sub-Saharan Africa","Developing",11.91369,2.278694,NA,NA,NA,1.274266,19.79165,31.70534,NA,NA,NA,NA,NA,NA,NA,"Oil, Gas","Host government's production entitlement, Profits/Taxes, Royalties, Dividends, Bonuses","Does not include payments made in-kind",2007590000,1944190000,30,NA,-0.96,17,8768095232,9545982814,6205.712925,6756.271159,NA,NA,31.714,22.487,17.668,267.8053156,53.26,0,NA,NA,12.08344733,NA,0.304883092,NA,NA,NA,NA,NA,NA,NA,NA
"217","GAB","2007","Gabon","Upper middle income","Africa","Middle Africa","0","0","0","Sub-Saharan Africa","Developing",12.28658,2.352875,NA,NA,NA,1.399314,17.26722,29.5538,NA,NA,NA,NA,NA,NA,NA,"Oil, Gas","Host government's production entitlement, Profits/Taxes, Royalties, Dividends, Bonuses, Licenses and concessions","Does not include payments made in-kind",2184030000,1821630000,35,3.3,-1.03,12,9255018589,11570860872,6394.289982,7994.304825,NA,NA,27.265,19.257,26.4,269.3242703,52.48,0,NA,NA,12.28317373,NA,0.310938397,NA,NA,13967300,0,1733700,12100167,0,300
"218","GAB","2008","Gabon","Upper middle income","Africa","Middle Africa","0","0","0","Sub-Saharan Africa","Developing",11.10474,2.007364,NA,NA,NA,1.31559,20.81137,31.91611,NA,NA,NA,NA,NA,NA,NA,"Oil, Mining","Host government's production entitlement, Profits/Taxes, Royalties, Dividends, Bonuses, Licenses and concessions","Does not include payments made in-kind",3.13e+09,2689890000,35,3.1,-1.02,14,9347550944,15685389827,6303.803534,10577.91676,NA,NA,29.498,18.66,23.206,773,56.21,0,NA,NA,12.01641587,NA,0.301028139,NA,NA,14538600,0,1689000,12700187,0,300
"219","GAB","2009","Gabon","Upper middle income","Africa","Middle Africa","0","0","0","Sub-Saharan Africa","Developing",15.52057,2.725751,NA,NA,NA,1.97645,16.87865,32.39922,NA,NA,NA,NA,NA,NA,NA,"Oil, Gas, Mining","Profits/Taxes, Royalties, Dividends, Bonuses, Licenses and concessions","Does not include payments made in-kind",1.88e+09,1.85e+09,25,2.9,-0.94,18,9076471967,12031268402,5974.684589,7919.710893,NA,NA,29.553,22.741,32.771,573,53.99,0,NA,NA,12.03351573,NA,0.309298351,NA,NA,12979800,0,1035800,11800180,0,300
